MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
1,1,PHX,81,BOI,83,735.0,2,1.0,AA,132.5
1,3,TPA,33,PIT,23,873.0,2,1.0,WN,92.5
1,4,MCO,33,BOS,13,1121.0,2,1.0,B6,244.5
1,3,AUS,74,MEM,54,559.0,2,1.0,G4,103.0
1,4,MSY,72,FLL,33,674.0,2,1.0,WN,387.48
1,1,FLL,33,BWI,35,925.0,2,2.0,B6,195.0
1,4,FLL,33,CLT,36,632.0,2,7.0,AA,179.0
1,1,LAS,85,SFO,91,414.0,2,5.0,UA,106.0
1,4,PHX,81,SFO,91,651.0,2,1.0,AA,149.08
1,4,LAS,85,FAT,91,259.0,2,2.0,G4,99.0
1,2,ROC,22,ORD,41,528.0,2,1.0,UA,73.0
1,3,ORD,41,EWR,21,719.0,2,2.0,AA,98.0
1,2,PDX,92,SAN,91,933.0,2,4.0,WN,113.0
1,3,DEN,82,DTW,43,1123.0,2,7.0,F9,117.5
1,2,AUS,74,RDU,36,1162.0,2,1.0,F9,109.0
1,1,FLL,33,EWR,21,1065.0,2,6.0,NK,83.0
1,2,MDW,41,RSW,33,1105.0,2,1.0,WN,129.0
1,4,BOS,13,EWR,21,200.0,2,3.0,UA,156.0
1,3,LAS,85,TPA,33,1984.0,2,1.0,WN,237.5
1,3,DEN,82,ONT,91,819.0,2,1.0,WN,110.23
1,2,BDL,11,ATL,34,859.0,2,2.0,DL,283.0
1,4,EWR,21,DEN,82,1605.0,2,1.0,UA,341.0
1,2,ATL,34,SFO,91,2139.0,2,1.0,UA,267.0
1,3,RSW,33,MDW,41,1105.0,2,2.0,WN,139.21
2,2,KOA,2,BOS,13,5071.0,1,1.0,UA,462.5
1,4,LAX,91,BWI,35,2329.0,2,1.0,WN,161.0
1,3,FLL,33,BOS,13,1237.0,2,1.0,DL,108.0
1,3,BLI,93,AZA,81,1208.0,2,3.0,G4,50.0
1,3,PDX,92,HNL,2,2603.0,1,1.0,AS,281.0
1,4,MCI,64,BWI,35,967.0,2,2.0,WN,325.5
1,3,MIA,33,JFK,22,1089.0,2,1.0,AA,184.84
1,3,LAS,85,LBB,74,775.0,2,1.0,WN,215.98
1,4,TPA,33,MSY,72,488.0,2,1.0,WN,248.0
1,4,CLT,36,BOS,13,728.0,2,1.0,B6,263.0
1,4,MCO,33,LGA,22,950.0,2,3.0,AA,107.5
1,3,DEN,82,KOA,2,3329.0,1,1.0,UA,632.57
1,4,SEA,93,BOI,83,399.0,2,1.0,AS,168.0
1,4,BNA,54,PNS,33,391.0,2,1.0,WN,165.0
1,2,MCI,64,DCA,38,949.0,2,1.0,WN,347.5
1,2,MSP,63,ATL,34,907.0,2,3.0,WN,111.0
1,2,STL,64,PHX,81,1262.0,2,5.0,WN,297.0
1,2,TUL,73,HOU,74,453.0,2,1.0,WN,263.0
1,1,LBB,74,DAL,74,293.0,2,1.0,WN,102.98
1,4,LAX,91,HNL,2,2556.0,1,2.0,UA,275.0
1,1,SEA,93,JNU,1,909.0,1,3.0,AS,364.5
1,3,SEA,93,IAH,74,1874.0,2,4.0,AS,241.0
1,3,HOU,74,DCA,38,1218.0,2,1.0,WN,207.37
1,3,LAS,85,MCO,33,2039.0,2,1.0,WN,191.0
1,2,ALB,22,FLL,33,1204.0,2,4.0,B6,155.5
1,4,LBB,74,LAS,85,775.0,2,2.0,WN,157.5
1,4,PIE,33,TOL,44,945.0,2,2.0,G4,83.0
1,4,KOA,2,HNL,2,163.0,1,1.0,HA,119.1
1,1,LAX,91,JFK,22,2475.0,2,3.0,B6,279.0
1,1,DEN,82,MSY,72,1062.0,2,1.0,WN,113.83
1,2,MSP,63,SFO,91,1589.0,2,1.0,DL,118.5
1,1,LAX,91,JFK,22,2475.0,2,1.0,DL,429.0
1,1,OAK,91,KOA,2,2378.0,1,1.0,AS,298.0
1,4,OAK,91,SNA,91,371.0,2,4.0,WN,127.5
1,2,IND,42,DFW,74,761.0,2,1.0,AA,162.0
1,2,OGG,2,LIH,2,201.0,1,1.0,HA,166.59
1,4,SFB,33,MFE,74,1059.0,2,2.0,G4,180.5
1,2,SAN,91,IAD,38,2253.0,2,1.0,UA,552.0
1,4,DAL,74,MCI,64,460.0,2,4.0,WN,227.0
1,2,BNA,54,BOS,13,942.0,2,1.0,WN,255.92
1,4,LAX,91,JFK,22,2475.0,2,1.0,DL,313.83
1,2,MCI,64,MKE,45,436.0,2,3.0,WN,149.5
1,4,TPA,33,MSP,63,1306.0,2,1.0,DL,688.65
1,1,PHX,81,BUR,91,369.0,2,2.0,WN,167.5
1,3,MCO,33,FLL,33,177.0,2,3.0,WN,72.5
1,1,DFW,74,TPA,33,929.0,2,1.0,NK,60.0
1,1,DFW,74,DEN,82,641.0,2,4.0,AA,207.0
1,1,SAN,91,SFO,91,447.0,2,8.0,UA,75.5
1,3,SFO,91,SEA,93,679.0,2,1.0,AS,72.02
1,3,AUS,74,BOS,13,1698.0,2,1.0,DL,405.1
1,4,DAL,74,AUS,74,189.0,2,3.0,WN,115.5
1,3,DAL,74,TPA,33,917.0,2,1.0,WN,55.0
1,2,RSW,33,JFK,22,1074.0,2,1.0,B6,275.0
1,1,HOU,74,DCA,38,1218.0,2,3.0,WN,345.5
1,1,AUS,74,JFK,22,1521.0,2,4.0,DL,170.5
1,2,MCO,33,PDX,92,2534.0,2,1.0,AS,649.0
1,1,BOS,13,RIC,38,474.0,2,5.0,B6,170.5
1,3,AUS,74,PHL,23,1430.0,2,1.0,AA,248.0
1,4,JFK,22,SEA,93,2422.0,2,1.0,DL,218.59
1,3,LGA,22,DTW,43,502.0,2,3.0,DL,108.0
1,2,LIT,71,STL,64,296.0,2,2.0,WN,137.5
1,4,DAB,33,JFK,22,891.0,2,1.0,B6,125.0
1,4,CHS,37,JFK,22,636.0,2,13.0,B6,98.0
1,4,ATL,34,MYR,37,317.0,2,3.0,DL,228.0
1,2,DCA,38,SAT,74,1380.0,2,1.0,WN,145.15
1,3,LAS,85,PDX,92,763.0,2,13.0,WN,104.0
1,2,GRR,43,LAS,85,1642.0,2,2.0,G4,157.0
1,4,MAF,74,DAL,74,319.0,2,1.0,WN,113.5
1,4,MSP,63,BOS,13,1124.0,2,4.0,SY,53.0
1,2,DTW,43,MCO,33,957.0,2,1.0,DL,152.0
1,2,ANC,1,PDX,92,1542.0,1,3.0,AS,198.5
1,4,BWI,35,CLT,36,361.0,2,1.0,AA,222.91
1,3,SFO,91,CVG,52,2036.0,2,2.0,DL,190.0
1,2,DFW,74,CVG,52,812.0,2,1.0,AA,176.5
1,2,CLT,36,JFK,22,541.0,2,2.0,B6,111.0
1,1,OGG,2,SFO,91,2338.0,1,2.0,UA,181.5
1,3,PHX,81,SLC,87,507.0,2,1.0,AA,429.5
1,4,LAX,91,BOS,13,2611.0,2,9.0,AA,188.0
1,2,PHX,81,EWR,21,2133.0,2,1.0,UA,505.0
1,1,CLT,36,ORD,41,599.0,2,1.0,AA,115.25
1,2,ATL,34,TPA,33,406.0,2,4.0,DL,146.0
1,2,DTW,43,SJU,3,1930.0,1,1.0,NK,241.0
1,1,BOS,13,PHL,23,280.0,2,1.0,AA,220.0
1,2,MCO,33,MKE,45,1066.0,2,7.0,F9,81.0
1,4,BWI,35,ATL,34,577.0,2,2.0,NK,110.0
1,4,ORD,41,LGA,22,733.0,2,1.0,UA,284.0
1,4,RDU,36,ATL,34,356.0,2,2.0,DL,152.0
1,4,SAV,34,ATL,34,214.0,2,1.0,DL,312.0
1,4,BNA,54,SAN,91,1751.0,2,1.0,WN,312.12
1,4,BWI,35,MIA,33,946.0,2,1.0,AA,163.0
1,2,ORD,41,DFW,74,802.0,2,3.0,NK,119.0
1,2,SJU,3,MCO,33,1189.0,1,1.0,B6,204.0
1,4,MCO,33,IAH,74,854.0,2,2.0,UA,216.0
1,4,CVG,52,SFO,91,2036.0,2,2.0,DL,488.0
1,3,SEA,93,EWR,21,2402.0,2,3.0,UA,807.0
1,2,SMX,91,LAS,85,310.0,2,1.0,G4,101.5
1,1,DEN,82,MCO,33,1546.0,2,1.0,UA,238.5
1,1,TPA,33,MCI,64,1048.0,2,1.0,WN,217.81
1,2,SFO,91,MCO,33,2446.0,2,1.0,UA,233.89
1,1,SMF,91,DFW,74,1431.0,2,9.0,AA,169.0
1,2,SFO,91,DCA,38,2442.0,2,1.0,UA,600.38
2,1,LAS,85,BDL,11,2297.0,2,1.0,AA,266.65
1,3,SFO,91,LAS,85,414.0,2,1.0,UA,303.0
1,1,ORD,41,TPA,33,1012.0,2,1.0,UA,324.5
1,2,DEN,82,SAT,74,794.0,2,2.0,WN,140.23
1,4,BWI,35,SFO,91,2457.0,2,1.0,UA,791.23
1,1,MSP,63,SFO,91,1589.0,2,1.0,DL,455.0
1,4,MSP,63,JFK,22,1029.0,2,2.0,DL,277.0
1,4,OMA,65,DCA,38,1012.0,2,2.0,WN,380.0
1,2,MDW,41,TPA,33,997.0,2,1.0,WN,172.84
1,4,JFK,22,SFO,91,2586.0,2,1.0,AS,266.58
1,1,SFO,91,DEN,82,967.0,2,13.0,UA,115.5
1,4,DAL,74,BOS,13,1554.0,2,1.0,WN,219.5
1,3,DEN,82,MSP,63,680.0,2,12.0,WN,73.0
1,3,ORD,41,MSP,63,334.0,2,1.0,DL,337.0
1,3,DFW,74,LAX,91,1235.0,2,4.0,NK,66.0
1,2,MCI,64,LAS,85,1139.0,2,3.0,NK,60.0
1,4,RDU,36,BUF,22,487.0,2,1.0,F9,69.0
1,2,SFO,91,DEN,82,967.0,2,12.0,WN,84.0
1,4,DEN,82,ORD,41,888.0,2,2.0,UA,114.0
1,1,ATL,34,BUF,22,712.0,2,2.0,DL,161.5
1,1,BUR,91,DAL,74,1243.0,2,1.0,WN,124.0
1,3,ATL,34,DFW,74,731.0,2,1.0,AA,379.34
1,2,CLE,44,MYR,37,557.0,2,2.0,G4,62.5
1,3,RNO,85,DFW,74,1345.0,2,1.0,AA,219.0
1,4,MSP,63,LAS,85,1299.0,2,18.0,DL,448.0
1,4,FLL,33,DCA,38,899.0,2,3.0,B6,122.5
1,2,AUS,74,RDU,36,1162.0,2,7.0,F9,89.0
1,3,MCO,33,DCA,38,759.0,2,1.0,WN,65.56
1,3,OAK,91,DFW,74,1457.0,2,1.0,AA,230.95
1,4,FLL,33,LGA,22,1076.0,2,8.0,NK,144.0
1,3,EWR,21,BOS,13,200.0,2,1.0,B6,78.5
1,4,DAL,74,DEN,82,651.0,2,2.0,WN,246.0
1,2,ATL,34,DAY,44,432.0,2,2.0,DL,142.0
1,4,HNL,2,EWR,21,4962.0,1,1.0,UA,466.77
1,1,FLL,33,RDU,36,680.0,2,1.0,WN,76.0
1,3,LAX,91,IND,42,1814.0,2,2.0,AA,210.5
1,3,PHX,81,LAS,85,255.0,2,2.0,AA,58.0
1,4,LEX,52,PIE,33,707.0,2,2.0,G4,68.0
1,2,CLT,36,SLC,87,1727.0,2,1.0,AA,210.0
1,1,MCO,33,SDF,52,719.0,2,1.0,WN,188.0
1,4,PBI,33,ATL,34,545.0,2,6.0,DL,259.0
1,1,SJC,91,ONT,91,333.0,2,2.0,WN,88.5
1,4,CLE,44,MDW,41,307.0,2,1.0,WN,136.0
1,4,DFW,74,LBB,74,282.0,2,1.0,AA,316.0
1,3,MIA,33,CLT,36,650.0,2,1.0,AA,155.9
1,2,DEN,82,ORD,41,888.0,2,1.0,UA,205.5
1,3,LAX,91,DTW,43,1979.0,2,1.0,DL,214.3
1,4,ORD,41,BOS,13,867.0,2,20.0,B6,146.0
1,1,MSP,63,BOS,13,1124.0,2,4.0,DL,789.0
1,4,MIA,33,JFK,22,1089.0,2,1.0,AA,301.5
1,2,LAX,91,BWI,35,2329.0,2,5.0,AS,157.0
1,3,MSP,63,COS,82,725.0,2,4.0,F9,62.5
1,2,RSW,33,PHL,23,993.0,2,1.0,AA,232.45
1,4,TUS,81,CLT,36,1735.0,2,1.0,AA,432.0
1,2,SFB,33,FNT,43,988.0,2,1.0,G4,75.5
1,1,BOS,13,LAS,85,2381.0,2,5.0,B6,247.0
1,2,LAX,91,AUS,74,1242.0,2,1.0,AA,253.0
1,1,AUS,74,MSY,72,444.0,2,2.0,WN,114.5
1,2,SAN,91,ORD,41,1723.0,2,6.0,NK,61.0
1,2,HNL,2,OGG,2,100.0,1,1.0,HA,230.0
1,4,ORD,41,ANC,1,2846.0,1,1.0,AS,252.0
1,4,BOS,13,EWR,21,200.0,2,1.0,UA,764.0
1,3,LAS,85,JFK,22,2248.0,2,1.0,DL,555.0
1,2,MIA,33,EWR,21,1085.0,2,1.0,UA,452.94
1,2,CMH,44,FLL,33,973.0,2,1.0,NK,84.0
1,3,DCA,38,DAL,74,1184.0,2,5.0,WN,121.5
1,1,IAH,74,SFO,91,1635.0,2,1.0,UA,669.0
1,4,DFW,74,TUL,73,237.0,2,3.0,AA,115.0
1,3,BWI,35,PHX,81,1999.0,2,2.0,AA,224.0
1,3,DEN,82,LGA,22,1620.0,2,1.0,WN,294.0
1,2,SEA,93,ORD,41,1721.0,2,4.0,AS,132.0
1,1,ATL,34,DEN,82,1199.0,2,4.0,F9,54.5
1,3,JAX,33,DEN,82,1447.0,2,13.0,F9,89.0
1,3,SFO,91,SNA,91,372.0,2,4.0,UA,115.5
1,1,LAX,91,MSP,63,1535.0,2,3.0,DL,389.0
1,4,SEA,93,BOS,13,2496.0,2,1.0,DL,129.5
1,3,LGA,22,ORD,41,733.0,2,6.0,AA,221.0
1,3,VPS,33,EWR,21,988.0,2,1.0,G4,127.5
1,1,IAD,38,MSY,72,955.0,2,1.0,UA,287.0
1,2,BNA,54,LAX,91,1797.0,2,1.0,DL,283.0
1,2,TPA,33,ORD,41,1012.0,2,2.0,AA,122.0
1,4,HPN,22,PBI,33,1056.0,2,1.0,B6,342.0
1,1,JFK,22,LAX,91,2475.0,2,1.0,B6,442.0
1,3,BDL,11,MSP,63,1050.0,2,3.0,DL,328.0
1,4,EWR,21,SFO,91,2565.0,2,8.0,UA,289.0
1,4,BUR,91,PHX,81,369.0,2,9.0,WN,226.5
1,4,MDW,41,DAL,74,793.0,2,2.0,WN,330.0
1,2,DTW,43,BNA,54,456.0,2,1.0,WN,141.0
1,1,AUS,74,HOU,74,148.0,2,1.0,WN,158.5
1,4,CMH,44,MCO,33,802.0,2,2.0,WN,109.5
1,3,MSY,72,DEN,82,1062.0,2,1.0,UA,139.12
1,3,LAS,85,JFK,22,2248.0,2,3.0,B6,239.0
1,1,ORD,41,CLE,44,316.0,2,2.0,UA,215.0
1,4,BWI,35,ROC,22,277.0,2,1.0,WN,210.0
1,1,LAS,85,SFO,91,414.0,2,1.0,UA,63.5
1,2,PDX,92,SNA,91,859.0,2,2.0,AS,468.0
1,4,MIA,33,LAS,85,2174.0,2,1.0,AA,231.5
1,3,SFO,91,MSP,63,1589.0,2,1.0,UA,255.0
1,4,JFK,22,MSY,72,1182.0,2,10.0,B6,288.0
1,3,PBI,33,PHL,23,951.0,2,1.0,AA,332.0
1,4,IAD,38,LAS,85,2065.0,2,1.0,UA,207.0
1,4,ATL,34,MYR,37,317.0,2,1.0,DL,162.0
2,2,JAX,33,PHX,81,1786.0,2,1.0,AA,311.0
1,4,DEN,82,BIS,66,516.0,2,3.0,F9,58.0
1,3,IAD,38,DEN,82,1452.0,2,1.0,UA,716.5
1,2,MCO,33,BOS,13,1121.0,2,1.0,WN,202.79
2,3,OMA,65,LGA,22,1148.0,2,1.0,WN,128.9
1,2,DCA,38,SEA,93,2329.0,2,13.0,AS,258.0
1,2,MDT,23,ATL,34,620.0,2,1.0,DL,299.5
1,4,ORD,41,MCI,64,403.0,2,6.0,AA,157.0
1,2,ATL,34,DAL,74,721.0,2,2.0,DL,114.0
1,3,LAX,91,CMH,44,1995.0,2,3.0,AA,634.0
1,2,MSY,72,BNA,54,471.0,2,1.0,WN,153.5
1,4,ORD,41,PDX,92,1739.0,2,2.0,AA,156.0
1,2,MCO,33,DEN,82,1546.0,2,10.0,UA,166.0
1,4,MKE,45,MCO,33,1066.0,2,1.0,WN,117.0
1,4,LAX,91,MCI,64,1363.0,2,1.0,NK,123.0
1,4,DCA,38,PVD,15,356.0,2,1.0,WN,167.5
1,3,JFK,22,FLL,33,1069.0,2,11.0,B6,199.5
1,2,MIA,33,LGA,22,1096.0,2,1.0,AA,356.5
1,1,SFO,91,DCA,38,2442.0,2,1.0,UA,773.14
1,4,TPA,33,LGA,22,1010.0,2,12.0,WN,247.0
1,1,SAT,74,LBB,74,346.0,2,1.0,WN,299.0
1,4,BOS,13,LAX,91,2611.0,2,1.0,AS,421.0
1,1,EWR,21,MCO,33,937.0,2,1.0,WN,59.0
1,1,HOU,74,BOS,13,1609.0,2,2.0,B6,99.0
1,3,SAN,91,HOU,74,1313.0,2,1.0,WN,132.0
1,1,FLL,33,JFK,22,1069.0,2,3.0,DL,269.5
1,2,MSY,72,DEN,82,1062.0,2,1.0,WN,127.01
1,3,SJC,91,SNA,91,342.0,2,1.0,WN,111.46
1,4,HNL,2,SAN,91,2614.0,1,1.0,HA,741.0
1,2,MCO,33,CLT,36,468.0,2,1.0,AA,307.5
1,1,DEN,82,ORD,41,888.0,2,1.0,AA,813.0
1,2,LAS,85,CMH,44,1771.0,2,8.0,WN,227.5
1,1,LAS,85,PHX,81,255.0,2,1.0,WN,113.24
1,1,IAD,38,SFO,91,2419.0,2,5.0,UA,238.0
1,2,GEG,93,DEN,82,836.0,2,1.0,UA,369.0
1,2,SEA,93,SFO,91,679.0,2,1.0,UA,103.0
1,1,SEA,93,LAX,91,954.0,2,1.0,VX,224.0
1,1,FLL,33,DTW,43,1127.0,2,1.0,B6,277.5
1,2,SFB,33,USA,36,457.0,2,1.0,G4,105.0
1,1,EWR,21,MCO,33,937.0,2,1.0,AA,73.5
1,3,MDW,41,DAL,74,793.0,2,1.0,WN,56.5
1,1,LAS,85,ABQ,86,486.0,2,1.0,WN,212.55
1,1,SDF,52,TPA,33,727.0,2,5.0,WN,148.5
1,1,SJC,91,BWI,35,2439.0,2,1.0,UA,102.0
1,4,BOS,13,CVG,52,752.0,2,1.0,DL,432.0
1,2,MSY,72,ATL,34,425.0,2,1.0,DL,233.0
1,4,SFO,91,PSP,91,421.0,2,1.0,UA,485.0
1,4,HNL,2,SLC,87,2994.0,1,1.0,DL,278.5
1,1,SAN,91,ORD,41,1723.0,2,1.0,UA,388.0
1,3,MCO,33,LAX,91,2218.0,2,1.0,UA,162.0
1,1,SJC,91,SLC,87,584.0,2,1.0,WN,114.71
1,3,DEN,82,MDW,41,895.0,2,1.0,WN,377.23
1,4,MIA,33,DEN,82,1709.0,2,7.0,F9,74.0
1,4,LGA,22,FLL,33,1076.0,2,2.0,NK,120.5
1,2,JAX,33,ATL,34,270.0,2,1.0,DL,85.47
1,1,FLL,33,PHX,81,1972.0,2,1.0,WN,178.5
1,3,DAL,74,LBB,74,293.0,2,2.0,WN,183.0
1,1,BOI,83,PHX,81,735.0,2,1.0,WN,233.0
1,2,HNL,2,GUM,5,3801.0,1,1.0,UA,422.5
1,2,ORD,41,SEA,93,1721.0,2,1.0,AA,361.5
1,1,LGA,22,MCO,33,950.0,2,2.0,B6,141.5
1,3,SAN,91,BWI,35,2295.0,2,2.0,WN,196.0
1,2,SLC,87,IAD,38,1828.0,2,1.0,DL,349.0
1,2,SAN,91,ORD,41,1723.0,2,2.0,AA,284.0
1,1,SEA,93,IAH,74,1874.0,2,1.0,AS,250.5
1,4,SYR,22,SFB,33,1029.0,2,1.0,G4,134.0
1,1,SJU,3,MCO,33,1189.0,1,1.0,NK,60.0
1,2,OMA,65,ATL,34,821.0,2,1.0,WN,179.45
1,4,RDU,36,MDW,41,632.0,2,1.0,WN,243.5
1,4,FLL,33,IND,42,1005.0,2,4.0,G4,126.0
1,2,MCO,33,LAX,91,2218.0,2,1.0,UA,157.0
1,4,MIA,33,PHX,81,1972.0,2,1.0,AA,914.0
1,4,SFO,91,DEN,82,967.0,2,4.0,UA,170.5
1,4,FWA,42,PIE,33,912.0,2,2.0,G4,87.5
1,2,DCA,38,ORD,41,612.0,2,1.0,UA,197.88
1,1,ATL,34,PHX,81,1587.0,2,2.0,DL,297.5
1,4,ATL,34,FNT,43,645.0,2,1.0,DL,239.0
1,3,FLL,33,ROC,22,1183.0,2,1.0,WN,193.79
1,4,JFK,22,LAX,91,2475.0,2,1.0,AA,249.0
1,1,SFO,91,SAN,91,447.0,2,1.0,UA,140.5
1,2,DAL,74,IND,42,755.0,2,2.0,WN,136.0
1,1,AUS,74,MSP,63,1042.0,2,1.0,DL,484.5
1,2,PWM,12,ATL,34,1027.0,2,1.0,DL,109.31
1,3,ATL,34,DAY,44,432.0,2,1.0,DL,201.0
1,2,ATL,34,SRQ,33,444.0,2,3.0,DL,218.0
1,1,SJC,91,HNL,2,2417.0,1,3.0,HA,261.5
1,3,ORD,41,EWR,21,719.0,2,1.0,UA,453.5
1,4,BWI,35,RSW,33,919.0,2,1.0,WN,211.0
1,2,SFO,91,EWR,21,2565.0,2,6.0,AS,339.0
1,2,PDX,92,MCI,64,1482.0,2,1.0,WN,157.22
1,1,DFW,74,MIA,33,1121.0,2,1.0,AA,365.0
1,1,DAL,74,LAS,85,1067.0,2,3.0,WN,184.5
1,3,AUS,74,SLC,87,1086.0,2,3.0,DL,117.0
1,2,BUR,91,SMF,91,358.0,2,1.0,WN,182.0
1,3,PDX,92,LAX,91,834.0,2,8.0,AS,159.0
1,1,TUS,81,SEA,93,1216.0,2,3.0,AS,151.0
1,4,ATL,34,ORD,41,606.0,2,5.0,AA,153.5
1,3,DFW,74,CHS,37,987.0,2,2.0,AA,212.0
1,2,MSY,72,DEN,82,1062.0,2,1.0,UA,253.0
1,3,LAS,85,SJC,91,386.0,2,1.0,WN,152.5
1,3,ORD,41,LAX,91,1744.0,2,1.0,AA,331.0
1,4,SNA,91,PDX,92,859.0,2,1.0,AS,286.5
1,2,PIE,33,OMA,65,1188.0,2,8.0,G4,82.0
1,3,ORD,41,RDU,36,646.0,2,1.0,UA,164.5
1,4,ORD,41,LAS,85,1514.0,2,2.0,AA,120.5
1,2,LAX,91,DFW,74,1235.0,2,1.0,AA,259.65
1,4,SEA,93,MSP,63,1399.0,2,3.0,DL,227.5
1,1,AUS,74,LAS,85,1090.0,2,1.0,WN,142.5
1,4,BOS,13,CLT,36,728.0,2,1.0,AA,376.0
1,3,EWR,21,ORD,41,719.0,2,18.0,UA,217.5
1,4,LGA,22,MDW,41,725.0,2,13.0,WN,100.0
1,2,DFW,74,HNL,2,3784.0,1,1.0,AA,484.55
1,2,GRR,43,DEN,82,1015.0,2,1.0,UA,190.0
1,4,SNA,91,ORD,41,1726.0,2,1.0,UA,360.62
1,4,JFK,22,TPA,33,1005.0,2,5.0,B6,221.0
1,2,CMH,44,ATL,34,447.0,2,1.0,DL,888.0
1,4,DCA,38,MCO,33,759.0,2,1.0,B6,99.17
1,2,CLT,36,LGA,22,544.0,2,1.0,AA,85.17
1,3,MSY,72,ATL,34,425.0,2,5.0,DL,160.0
1,2,AUS,74,ORD,41,977.0,2,2.0,UA,230.5
1,2,PHX,81,SFO,91,651.0,2,1.0,UA,142.0
1,4,BNA,54,LAS,85,1587.0,2,2.0,WN,215.5
1,2,JFK,22,ORD,41,740.0,2,1.0,AA,144.85
1,3,SAT,74,BNA,54,822.0,2,2.0,WN,180.0
1,1,HNL,2,SFO,91,2398.0,1,1.0,HA,209.0
1,2,CVG,52,DEN,82,1069.0,2,2.0,DL,316.5
1,3,MSY,72,DFW,74,447.0,2,1.0,AA,734.5
1,1,DFW,74,ORD,41,802.0,2,1.0,UA,244.0
1,2,MEM,54,LAX,91,1619.0,2,1.0,DL,209.5
1,3,PHL,23,RDU,36,337.0,2,4.0,AA,166.5
1,2,PHL,23,MCO,33,861.0,2,2.0,F9,83.5
1,2,DEN,82,DTW,43,1123.0,2,2.0,DL,208.5
1,2,EWR,21,ROC,22,246.0,2,1.0,UA,83.5
1,1,FLL,33,IAD,38,901.0,2,8.0,UA,91.0
1,1,ATL,34,AUS,74,813.0,2,1.0,DL,391.0
1,2,MDW,41,LGA,22,725.0,2,10.0,WN,127.5
1,2,EWR,21,ATL,34,746.0,2,1.0,UA,409.0
1,1,SLC,87,LAX,91,590.0,2,7.0,DL,114.0
1,4,DEN,82,BOS,13,1754.0,2,3.0,B6,187.0
1,4,DFW,74,DCA,38,1192.0,2,1.0,AA,164.43
1,3,BOS,13,SAN,91,2588.0,2,1.0,AS,563.0
1,2,SFO,91,ORD,41,1846.0,2,2.0,UA,257.0
1,2,BWI,35,SLC,87,1865.0,2,1.0,WN,207.0
1,1,LAS,85,MSP,63,1299.0,2,1.0,DL,207.5
1,1,BOS,13,MIA,33,1258.0,2,1.0,AA,690.0
1,1,SFO,91,DEN,82,967.0,2,2.0,UA,162.0
1,1,DAL,74,MDW,41,793.0,2,1.0,WN,223.94
1,4,GSP,37,MCO,33,449.0,2,1.0,WN,129.5
1,1,STL,64,CLE,44,487.0,2,1.0,WN,247.5
1,1,PHX,81,EWR,21,2133.0,2,14.0,AA,206.0
1,4,MSO,84,DEN,82,679.0,2,1.0,F9,122.0
1,2,DEN,82,RDU,36,1436.0,2,4.0,F9,86.0
1,1,SFO,91,EWR,21,2565.0,2,1.0,UA,196.0
1,4,ORD,41,DFW,74,802.0,2,4.0,AA,130.5
1,3,PHX,81,AUS,74,872.0,2,1.0,AA,280.5
1,3,EWR,21,MSP,63,1008.0,2,1.0,UA,254.0
1,3,HOU,74,LAS,85,1235.0,2,1.0,WN,199.0
1,4,PHL,23,LAS,85,2176.0,2,3.0,AA,208.0
1,1,PDX,92,ORD,41,1739.0,2,2.0,AA,138.0
1,4,ATL,34,MSY,72,425.0,2,1.0,DL,454.5
1,4,MCO,33,MEM,54,684.0,2,2.0,WN,198.5
1,2,DFW,74,DSM,61,624.0,2,1.0,AA,317.0
1,4,SEA,93,DEN,82,1024.0,2,2.0,DL,222.5
1,2,RDU,36,LAX,91,2239.0,2,1.0,DL,178.0
1,3,SFO,91,SAN,91,447.0,2,1.0,AS,112.5
1,1,HNL,2,SJC,91,2417.0,1,1.0,AS,210.2
1,2,MCO,33,MDW,41,990.0,2,1.0,WN,233.0
1,1,FLL,33,SLC,87,2084.0,2,5.0,B6,148.0
1,2,LAX,91,IAH,74,1379.0,2,1.0,NK,51.43
1,2,MSY,72,BWI,35,998.0,2,1.0,NK,59.5
1,3,BUF,22,MCO,33,1011.0,2,3.0,WN,167.0
1,1,ORD,41,LAX,91,1744.0,2,3.0,NK,93.0
1,1,ORD,41,SFO,91,1846.0,2,2.0,UA,301.0
1,3,MCI,64,SEA,93,1489.0,2,1.0,WN,167.0
1,4,MIA,33,JFK,22,1089.0,2,1.0,AA,183.5
1,2,JFK,22,AUS,74,1521.0,2,1.0,B6,299.5
1,1,BOS,13,PBI,33,1197.0,2,4.0,B6,268.5
1,1,TPA,33,EWR,21,997.0,2,3.0,B6,125.0
1,4,IAH,74,BWI,35,1235.0,2,1.0,UA,66.0
1,4,IAH,74,SEA,93,1874.0,2,1.0,NK,61.5
1,3,MYR,37,MSP,63,1085.0,2,2.0,NK,61.5
1,4,MCO,33,SAN,91,2149.0,2,1.0,WN,166.78
1,1,RSW,33,PVD,15,1200.0,2,1.0,WN,485.5
1,3,SFO,91,ORD,41,1846.0,2,1.0,AS,179.5
1,4,ATL,34,JFK,22,760.0,2,2.0,DL,272.5
1,3,LAX,91,HOU,74,1390.0,2,3.0,WN,120.0
1,1,MSP,63,SFO,91,1589.0,2,1.0,DL,113.5
1,4,DCA,38,SFO,91,2442.0,2,1.0,AS,552.1
